               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.037829,            0.025577,           0.0088728,             0.79924,             0.86227,              0.8551,             0.57167,            0.028433,            0.015631,            0.012897,            0.005941,            0.005941,            0.005941
                 125,            0.038029,             0.02526,           0.0091427,             0.79696,             0.86838,             0.85902,             0.57558,            0.028243,            0.015588,            0.012685,            0.005908,            0.005908,            0.005908
                 126,            0.038404,             0.02716,           0.0083363,             0.80629,             0.85264,             0.85667,             0.57198,            0.027959,            0.015554,            0.012292,            0.005875,            0.005875,            0.005875
                 127,            0.037717,             0.02537,           0.0087738,             0.79821,             0.86404,             0.85291,             0.56962,            0.028127,            0.015556,            0.011846,            0.005842,            0.005842,            0.005842
                 128,            0.037484,            0.025403,           0.0089612,             0.79691,             0.86389,             0.84869,             0.57144,            0.028118,            0.015594,            0.012463,            0.005809,            0.005809,            0.005809
                 129,            0.038555,            0.025816,           0.0084353,             0.80169,              0.8463,             0.85263,             0.57032,            0.028117,            0.015604,            0.012764,            0.005776,            0.005776,            0.005776
                 130,            0.037282,            0.024716,           0.0087151,             0.78873,              0.8554,             0.85027,             0.57307,            0.027773,            0.015602,            0.013181,            0.005743,            0.005743,            0.005743
                 131,             0.03781,            0.025661,           0.0087701,             0.82207,             0.85211,             0.86055,             0.58037,             0.02829,            0.015418,            0.011698,             0.00571,             0.00571,             0.00571
                 132,            0.037616,            0.026222,           0.0085085,             0.82314,             0.84171,             0.85612,             0.57329,            0.028563,            0.015481,            0.012832,            0.005677,            0.005677,            0.005677
                 133,            0.037528,            0.026051,           0.0086242,             0.82474,             0.84696,             0.85684,              0.5743,            0.027922,            0.015536,            0.011816,            0.005644,            0.005644,            0.005644
                 134,            0.037751,            0.025177,           0.0084872,             0.81754,             0.84121,             0.85446,             0.57671,            0.028087,            0.015422,            0.012443,            0.005611,            0.005611,            0.005611
                 135,            0.037518,            0.026188,           0.0083605,             0.81015,             0.85623,             0.85598,             0.57591,            0.027895,            0.015502,            0.010751,            0.005578,            0.005578,            0.005578
                 136,            0.037744,            0.025305,           0.0087298,             0.80311,             0.84491,             0.84673,             0.57552,            0.027376,            0.015452,            0.011677,            0.005545,            0.005545,            0.005545
                 137,            0.036848,            0.025924,           0.0084131,             0.80645,             0.83868,             0.84323,              0.5723,             0.02831,            0.015547,            0.012568,            0.005512,            0.005512,            0.005512
                 138,            0.037842,            0.025581,            0.007892,             0.82521,             0.84438,             0.86035,             0.58046,            0.028124,            0.015439,            0.012264,            0.005479,            0.005479,            0.005479
                 139,            0.036715,            0.025031,           0.0082655,             0.81413,             0.85564,             0.85459,             0.57469,            0.027796,            0.015467,             0.01308,            0.005446,            0.005446,            0.005446
                 140,            0.036515,            0.024368,           0.0082113,             0.82345,             0.84395,             0.85591,             0.58322,            0.027225,            0.015488,            0.012171,            0.005413,            0.005413,            0.005413
                 141,            0.037164,            0.025661,           0.0080354,             0.81877,             0.86357,             0.86182,              0.5846,            0.027922,            0.015373,             0.01237,             0.00538,             0.00538,             0.00538
                 142,            0.036867,            0.026083,           0.0078956,             0.80254,             0.84779,             0.85363,             0.58139,            0.027471,            0.015409,            0.013595,            0.005347,            0.005347,            0.005347
                 143,            0.037135,            0.026716,           0.0079941,             0.81278,             0.85656,             0.85582,             0.57748,            0.027696,            0.015457,            0.012697,            0.005314,            0.005314,            0.005314
                 144,             0.03776,            0.026369,           0.0079137,             0.82888,             0.84059,             0.85996,             0.57705,            0.028365,            0.015488,            0.012394,            0.005281,            0.005281,            0.005281
                 145,            0.037364,            0.025642,           0.0082946,             0.80496,             0.85461,             0.85543,             0.58373,            0.027773,            0.015448,            0.012351,            0.005248,            0.005248,            0.005248
                 146,            0.037002,            0.025632,           0.0080083,              0.8081,               0.851,             0.85689,             0.58126,            0.028178,            0.015479,            0.013145,            0.005215,            0.005215,            0.005215
                 147,            0.036908,            0.024432,           0.0081193,             0.80512,             0.86093,             0.85429,             0.57745,            0.028024,            0.015444,            0.012336,            0.005182,            0.005182,            0.005182
                 148,            0.036374,            0.025591,           0.0078593,             0.82021,             0.83048,             0.85822,             0.58472,            0.028107,            0.015376,            0.012263,            0.005149,            0.005149,            0.005149
                 149,            0.036231,            0.024017,           0.0077299,             0.82377,             0.83684,              0.8558,             0.58285,            0.027977,            0.015427,            0.011797,            0.005116,            0.005116,            0.005116
                 150,            0.037366,            0.025214,           0.0083482,             0.82121,             0.84684,             0.85893,             0.58982,            0.027403,            0.015349,            0.010697,            0.005083,            0.005083,            0.005083
                 151,             0.03664,            0.025351,           0.0080453,              0.8038,             0.86845,             0.85863,             0.59148,            0.027549,            0.015325,            0.011302,             0.00505,             0.00505,             0.00505
                 152,            0.035991,            0.024766,           0.0079164,               0.811,             0.85695,             0.85745,             0.58832,            0.027445,            0.015353,            0.011646,            0.005017,            0.005017,            0.005017
                 153,            0.036384,            0.024652,           0.0078836,             0.82665,             0.84684,              0.8608,             0.59033,            0.027567,            0.015405,            0.011215,            0.004984,            0.004984,            0.004984
                 154,            0.035932,            0.025531,           0.0078506,             0.81824,             0.83765,             0.85642,             0.58691,            0.027251,            0.015341,            0.011439,            0.004951,            0.004951,            0.004951
                 155,            0.036599,            0.025542,           0.0075264,             0.81689,             0.84928,             0.85504,             0.58522,            0.027288,            0.015421,            0.011088,            0.004918,            0.004918,            0.004918
                 156,            0.035822,             0.02487,           0.0078605,             0.82707,             0.82899,             0.85333,             0.58319,            0.027265,            0.015285,             0.01219,            0.004885,            0.004885,            0.004885
                 157,            0.035911,             0.02503,           0.0079247,               0.821,             0.85668,             0.86346,             0.59523,            0.027155,            0.015298,            0.010904,            0.004852,            0.004852,            0.004852
